registration,vote_intention,vote_2020,employment,foreign_born,sex,household_income,education,state,age,agegroup,race
Registered,"Yes, I will vote",Joe Biden,Full-time employed,The United States,Male,"$100,000 to $124,999","College Degree (such as B.A., B.S.)",NY,35,40 or less,White
Registered,"Yes, I will vote",Donald Trump,Full-time employed,The United States,Male,"$50,000 to $54,999",High school graduate,IL,38,40 or less,White
Registered,"Yes, I will vote",Joe Biden,Permanently disabled,The United States,Male,"$35,000 to $39,999","Completed some college, but no degree",FL,40,40 or less,White
Registered,"Yes, I will vote",Joe Biden,Full-time employed,The United States,Male,"$40,000 to $44,999","College Degree (such as B.A., B.S.)",TX,40,40 or less,White
Registered,"Yes, I will vote",Joe Biden,Part-time employed,The United States,Female,"$50,000 to $54,999",Doctorate degree,NJ,21,40 or less,"Black, or African American"
Registered,"Yes, I will vote",Joe Biden,Full-time employed,The United States,Male,"$20,000 to $24,999","Completed some college, but no degree",CA,27,40 or less,White
Registered,"Yes, I will vote",Donald Trump,Unemployed or temporarily on layoff,The United States,Female,"Less than $14,999","College Degree (such as B.A., B.S.)",KY,49,40 to 60,White
Registered,"Yes, I will vote",Donald Trump,Full-time employed,The United States,Male,"$200,000 to $249,999",Doctorate degree,PA,40,40 or less,White
Registered,"Yes, I will vote",Donald Trump,Homemaker,The United States,Female,"$40,000 to $44,999",High school graduate,AL,36,40 or less,White
Registered,"Yes, I will vote",Donald Trump,Full-time employed,The United States,Male,"$125,000 to $149,999","Completed some college, but no degree",ME,59,40 to 60,White
Registered,"Yes, I will vote",Joe Biden,Full-time employed,The United States,Female,"$125,000 to $149,999","Completed some college, but no degree",DE,36,40 or less,White
Registered,"Yes, I will vote",Donald Trump,Full-time employed,The United States,Female,"$50,000 to $54,999",High school graduate,MS,60,40 to 60,"Black, or African American"
Registered,"Yes, I will vote",Joe Biden,Full-time employed,The United States,Female,"Less than $14,999",Associate Degree,FL,23,40 or less,White
Registered,"Yes, I will vote",Joe Biden,Full-time employed,The United States,Female,"$75,000 to $79,999","College Degree (such as B.A., B.S.)",WI,38,40 or less,White
Registered,"Yes, I will vote",Donald Trump,Unemployed or temporarily on layoff,The United States,Male,"$55,000 to $59,999","College Degree (such as B.A., B.S.)",TN,57,40 to 60,White
Registered,"Yes, I will vote",Joe Biden,Full-time employed,The United States,Female,"$20,000 to $24,999","Completed some college, but no degree",NV,58,40 to 60,"Black, or African American"
Registered,"Yes, I will vote",Donald Trump,Retired,The United States,Female,"$150,000 to $174,999",High school graduate,FL,78,60 to 80,White
Registered,"Yes, I will vote",Joe Biden,Unemployed or temporarily on layoff,The United States,Male,"$15,000 to $19,999","Completed some college, but no degree",OK,42,40 to 60,"Black, or African American"
Registered,"Yes, I will vote",Donald Trump,Permanently disabled,The United States,Male,"$50,000 to $54,999",High school graduate,WI,51,40 to 60,White
Registered,"Yes, I will vote",Joe Biden,Full-time employed,The United States,Female,"$20,000 to $24,999",Associate Degree,VA,41,40 to 60,"Black, or African American"
Registered,"Yes, I will vote",Donald Trump,Homemaker,The United States,Female,"$125,000 to $149,999","College Degree (such as B.A., B.S.)",FL,49,40 to 60,White
Registered,"Yes, I will vote",Donald Trump,Part-time employed,The United States,Male,"$35,000 to $39,999","College Degree (such as B.A., B.S.)",OH,76,60 to 80,White
Registered,"Yes, I will vote",Donald Trump,Permanently disabled,The United States,Female,"$100,000 to $124,999","Completed some college, but no degree",IL,58,40 to 60,White
Registered,"Yes, I will vote",Joe Biden,Permanently disabled,The United States,Male,"Less than $14,999",Other post high school vocational training,KS,39,40 or less,White
Registered,"Yes, I will vote",Donald Trump,Part-time employed,The United States,Female,"$20,000 to $24,999",High school graduate,MS,71,60 to 80,White
Registered,"Yes, I will vote",Joe Biden,Retired,The United States,Female,"$45,000 to $49,999",Masters degree,TX,63,60 to 80,White
Registered,"Yes, I will vote",Donald Trump,Homemaker,The United States,Female,"$100,000 to $124,999","Completed some college, but no degree",FL,43,40 to 60,White
Registered,"Yes, I will vote",Joe Biden,Part-time employed,The United States,Male,"Less than $14,999",High school graduate,IA,27,40 or less,White
Registered,"Yes, I will vote",Donald Trump,Homemaker,The United States,Female,"$25,000 to $29,999","Completed some college, but no degree",AK,28,40 or less,White
Registered,"Yes, I will vote",Donald Trump,Full-time employed,The United States,Male,"$125,000 to $149,999","College Degree (such as B.A., B.S.)",OK,37,40 or less,White
Registered,"Yes, I will vote",Donald Trump,Permanently disabled,The United States,Male,"$70,000 to $74,999",Completed some high school,WA,49,40 to 60,White
Not registered,"Yes, I will vote",Joe Biden,Retired,The United States,Female,"$15,000 to $19,999",High school graduate,ID,70,60 to 80,White
Registered,"Yes, I will vote",Donald Trump,Retired,The United States,Female,"Less than $14,999",High school graduate,MI,85,above 80,White
Registered,"Yes, I will vote",Joe Biden,Full-time employed,The United States,Male,"$95,000 to $99,999","Completed some graduate, but no degree",CA,25,40 or less,"Black, or African American"
Registered,"Yes, I will vote",Joe Biden,Full-time employed,The United States,Male,"$95,000 to $99,999","College Degree (such as B.A., B.S.)",GA,39,40 or less,White
Registered,"Yes, I will vote",Donald Trump,Full-time employed,The United States,Male,"$100,000 to $124,999","College Degree (such as B.A., B.S.)",CA,33,40 or less,White
Registered,"Yes, I will vote",Joe Biden,Full-time employed,The United States,Male,"$200,000 to $249,999","College Degree (such as B.A., B.S.)",OH,43,40 to 60,White
Registered,"Yes, I will vote",Joe Biden,Retired,The United States,Female,"$15,000 to $19,999","Completed some college, but no degree",GA,69,60 to 80,White
Registered,"Yes, I will vote",Donald Trump,Full-time employed,The United States,Male,"$125,000 to $149,999","College Degree (such as B.A., B.S.)",NY,63,60 to 80,White
Registered,"Yes, I will vote",Joe Biden,Full-time employed,The United States,Male,"$150,000 to $174,999",Associate Degree,NH,38,40 or less,White
Registered,"Yes, I will vote",Donald Trump,Retired,The United States,Male,"Less than $14,999","Completed some college, but no degree",ID,73,60 to 80,White
Registered,"Yes, I will vote",Donald Trump,Retired,The United States,Male,"$30,000 to $34,999",High school graduate,IA,66,60 to 80,White
Registered,"Yes, I will vote",Joe Biden,Full-time employed,The United States,Male,"$30,000 to $34,999","Completed some graduate, but no degree",IL,34,40 or less,White
Registered,"Yes, I will vote",Donald Trump,Full-time employed,The United States,Male,"$125,000 to $149,999","College Degree (such as B.A., B.S.)",AR,48,40 to 60,White
Registered,"Yes, I will vote",Joe Biden,Full-time employed,The United States,Male,"$125,000 to $149,999","College Degree (such as B.A., B.S.)",VA,39,40 or less,White
Not registered,"Yes, I will vote",Joe Biden,Student,Another country,Male,"$15,000 to $19,999",High school graduate,PA,19,40 or less,White
Registered,"Yes, I will vote",Joe Biden,Retired,The United States,Female,"$25,000 to $29,999","Completed some college, but no degree",CA,73,60 to 80,White
Not registered,"Yes, I will vote",Joe Biden,Full-time employed,The United States,Male,"$25,000 to $29,999",Completed some high school,OH,50,40 to 60,White
Registered,"Yes, I will vote",Donald Trump,Other:,The United States,Male,"$65,000 to $69,999",High school graduate,CA,31,40 or less,White
Registered,"Yes, I will vote",Donald Trump,Full-time employed,The United States,Male,"$70,000 to $74,999","College Degree (such as B.A., B.S.)",KS,32,40 or less,White
Registered,"Yes, I will vote",Joe Biden,Retired,The United States,Male,"$125,000 to $149,999",Associate Degree,WA,67,60 to 80,White
Registered,"Yes, I will vote",Donald Trump,Unemployed or temporarily on layoff,Another country,Male,"$40,000 to $44,999","College Degree (such as B.A., B.S.)",NJ,81,above 80,White
Registered,"Yes, I will vote",Donald Trump,Full-time employed,The United States,Male,"$200,000 to $249,999",Doctorate degree,CA,42,40 to 60,White
Registered,"Yes, I will vote",Donald Trump,Self-employed,The United States,Male,"$15,000 to $19,999","Completed some college, but no degree",OR,61,60 to 80,White
Registered,"Yes, I will vote",Donald Trump,Retired,The United States,Female,"$65,000 to $69,999","College Degree (such as B.A., B.S.)",FL,69,60 to 80,White
Registered,"Yes, I will vote",Donald Trump,Full-time employed,The United States,Male,"$125,000 to $149,999",Masters degree,NY,36,40 or less,American Indian or Alaska Native
Registered,"Yes, I will vote",Donald Trump,Retired,The United States,Male,"$60,000 to $64,999",High school graduate,AZ,66,60 to 80,White
Registered,"Yes, I will vote",Joe Biden,Part-time employed,The United States,Female,"Less than $14,999","College Degree (such as B.A., B.S.)",NC,25,40 or less,White
Registered,"Yes, I will vote",Joe Biden,Full-time employed,The United States,Female,"$75,000 to $79,999",Doctorate degree,PA,38,40 or less,Chinese
Registered,"Yes, I will vote",Joe Biden,Retired,The United States,Female,"$35,000 to $39,999","College Degree (such as B.A., B.S.)",CA,67,60 to 80,"Black, or African American"
Registered,"Yes, I will vote",Donald Trump,Retired,The United States,Male,"$45,000 to $49,999","Completed some college, but no degree",IL,64,60 to 80,White
Registered,"Yes, I will vote",Joe Biden,Retired,The United States,Male,"$70,000 to $74,999",Associate Degree,VA,45,40 to 60,White
Registered,"Yes, I will vote",Joe Biden,Full-time employed,The United States,Male,"$125,000 to $149,999",Doctorate degree,NY,42,40 to 60,White
Registered,"Yes, I will vote",Donald Trump,Full-time employed,The United States,Male,"$75,000 to $79,999",Doctorate degree,IL,20,40 or less,"Black, or African American"
Registered,"Yes, I will vote",Joe Biden,Self-employed,The United States,Male,"Less than $14,999",High school graduate,GA,28,40 or less,"Black, or African American"
Registered,"Yes, I will vote",Donald Trump,Retired,The United States,Male,"$60,000 to $64,999","Completed some college, but no degree",MN,64,60 to 80,White
Registered,"Yes, I will vote",Donald Trump,Retired,The United States,Male,"$50,000 to $54,999","College Degree (such as B.A., B.S.)",MN,78,60 to 80,White
Registered,"Yes, I will vote",Joe Biden,Unemployed or temporarily on layoff,The United States,Female,"$175,000 to $199,999","College Degree (such as B.A., B.S.)",NJ,43,40 to 60,White
Registered,"Yes, I will vote",Joe Biden,Full-time employed,The United States,Female,"$35,000 to $39,999","College Degree (such as B.A., B.S.)",TN,21,40 or less,White
Registered,"Yes, I will vote",Joe Biden,Retired,The United States,Female,"$50,000 to $54,999","College Degree (such as B.A., B.S.)",AZ,80,60 to 80,White
Not registered,"Yes, I will vote",Joe Biden,Unemployed or temporarily on layoff,The United States,Female,"Less than $14,999",High school graduate,MS,30,40 or less,"Black, or African American"
Registered,"Yes, I will vote",Joe Biden,Retired,The United States,Female,"$60,000 to $64,999","Completed some college, but no degree",PA,72,60 to 80,White
Registered,"Yes, I will vote",Joe Biden,Full-time employed,The United States,Female,"$125,000 to $149,999",Masters degree,FL,40,40 or less,White
Registered,"Yes, I will vote",Joe Biden,Full-time employed,The United States,Female,"$90,000 to $94,999","College Degree (such as B.A., B.S.)",IL,29,40 or less,White
Registered,"Yes, I will vote",Joe Biden,Full-time employed,The United States,Female,"$75,000 to $79,999","College Degree (such as B.A., B.S.)",MI,45,40 to 60,White
Registered,"Yes, I will vote",Donald Trump,Part-time employed,The United States,Female,"$20,000 to $24,999",High school graduate,MI,69,60 to 80,White
Registered,"Yes, I will vote",Donald Trump,Homemaker,The United States,Female,"$30,000 to $34,999",High school graduate,OH,68,60 to 80,White
Not registered,"Yes, I will vote",Donald Trump,Full-time employed,Another country,Male,"$125,000 to $149,999","College Degree (such as B.A., B.S.)",CA,35,40 or less,White
Registered,"Yes, I will vote",Joe Biden,Full-time employed,The United States,Male,"$85,000 to $89,999","Completed some college, but no degree",AL,66,60 to 80,White
Registered,"Yes, I will vote",Donald Trump,Retired,The United States,Male,"$25,000 to $29,999","College Degree (such as B.A., B.S.)",AZ,76,60 to 80,White
Registered,"Yes, I will vote",Joe Biden,Other:,The United States,Male,"$25,000 to $29,999",Associate Degree,LA,31,40 or less,Other Asians and Pacific Islander
Registered,"Yes, I will vote",Donald Trump,Self-employed,The United States,Female,"$125,000 to $149,999","College Degree (such as B.A., B.S.)",LA,45,40 to 60,White
Registered,"Yes, I will vote",Joe Biden,Unemployed or temporarily on layoff,The United States,Female,"Less than $14,999","College Degree (such as B.A., B.S.)",FL,27,40 or less,Other race
Registered,"Yes, I will vote",Donald Trump,Full-time employed,The United States,Male,"$30,000 to $34,999",High school graduate,NV,38,40 or less,White
Registered,"Yes, I will vote",Joe Biden,Full-time employed,The United States,Female,"$75,000 to $79,999","Completed some college, but no degree",CA,34,40 or less,Other race
Registered,"Yes, I will vote",Donald Trump,Full-time employed,The United States,Female,"$100,000 to $124,999",High school graduate,FL,57,40 to 60,American Indian or Alaska Native
Registered,"Yes, I will vote",Joe Biden,Retired,The United States,Female,"$85,000 to $89,999","Completed some college, but no degree",CA,65,60 to 80,"Black, or African American"
Registered,"Yes, I will vote",Joe Biden,Full-time employed,The United States,Male,"$65,000 to $69,999","Completed some graduate, but no degree",KS,66,60 to 80,White
Registered,"Yes, I will vote",Joe Biden,Full-time employed,The United States,Male,"$100,000 to $124,999","Completed some college, but no degree",PA,62,60 to 80,White
